,symbol,date,close
2539,GOOGL,2021-11-24,2922.4
2540,GOOGL,2021-11-23,2915.64
2541,GOOGL,2021-11-22,2926.04
2542,GOOGL,2021-11-19,2978.53
2543,GOOGL,2021-11-18,2996.77
2544,GOOGL,2021-11-17,2960.94
2545,GOOGL,2021-11-16,2957.52
2546,GOOGL,2021-11-15,2969.04
2547,GOOGL,2021-11-12,2973.56
2548,GOOGL,2021-11-11,2915.33
2549,GOOGL,2021-11-10,2917.87
2550,GOOGL,2021-11-09,2978.37
2551,GOOGL,2021-11-08,2980.62
2552,GOOGL,2021-11-05,2977.04
2553,GOOGL,2021-11-04,2965.35
2554,GOOGL,2021-11-03,2931.96
2555,GOOGL,2021-11-02,2908.65
2556,GOOGL,2021-11-01,2869.94
2557,GOOGL,2021-10-29,2960.92
2558,GOOGL,2021-10-28,2916.98
2559,GOOGL,2021-10-27,2924.35
2560,GOOGL,2021-10-26,2786.17
2561,GOOGL,2021-10-25,2748.94
2562,GOOGL,2021-10-22,2751.33
2563,GOOGL,2021-10-21,2837.72
2564,GOOGL,2021-10-20,2835.38
2565,GOOGL,2021-10-19,2864.74
2566,GOOGL,2021-10-18,2855.56
2567,GOOGL,2021-10-15,2827.361
2568,GOOGL,2021-10-14,2823.02
2569,GOOGL,2021-10-13,2751.64
2570,GOOGL,2021-10-12,2728.98
2571,GOOGL,2021-10-11,2778.28
2572,GOOGL,2021-10-08,2795.71
2573,GOOGL,2021-10-07,2784.5
2574,GOOGL,2021-10-06,2751.3
2575,GOOGL,2021-10-05,2720.46
2576,GOOGL,2021-10-04,2673.19
2577,GOOGL,2021-10-01,2730.86
2578,GOOGL,2021-09-30,2673.52
2579,GOOGL,2021-09-29,2687.07
2580,GOOGL,2021-09-28,2716.6
2581,GOOGL,2021-09-27,2821.44
2582,GOOGL,2021-09-24,2844.3
2583,GOOGL,2021-09-23,2824.32
2584,GOOGL,2021-09-22,2805.67
2585,GOOGL,2021-09-21,2780.66
2586,GOOGL,2021-09-20,2774.39
2587,GOOGL,2021-09-17,2816.0
2588,GOOGL,2021-09-16,2872.2
2589,GOOGL,2021-09-15,2888.59
2590,GOOGL,2021-09-14,2850.89
2591,GOOGL,2021-09-13,2846.65
2592,GOOGL,2021-09-10,2817.52
2593,GOOGL,2021-09-09,2870.82
2594,GOOGL,2021-09-08,2873.821
2595,GOOGL,2021-09-07,2885.61
2596,GOOGL,2021-09-03,2874.79
2597,GOOGL,2021-09-02,2865.74
2598,GOOGL,2021-09-01,2904.31
2599,GOOGL,2021-08-31,2893.95
2600,GOOGL,2021-08-30,2891.81
2601,GOOGL,2021-08-27,2880.08
2602,GOOGL,2021-08-26,2828.81
2603,GOOGL,2021-08-25,2841.58
2604,GOOGL,2021-08-24,2825.23
2605,GOOGL,2021-08-23,2800.83
2606,GOOGL,2021-08-20,2748.59
2607,GOOGL,2021-08-19,2713.6
2608,GOOGL,2021-08-18,2708.98
2609,GOOGL,2021-08-17,2733.23
2610,GOOGL,2021-08-16,2766.19
2611,GOOGL,2021-08-13,2754.551
2612,GOOGL,2021-08-12,2743.88
2613,GOOGL,2021-08-11,2725.58
2614,GOOGL,2021-08-10,2736.14
2615,GOOGL,2021-08-09,2738.26
2616,GOOGL,2021-08-06,2714.77
2617,GOOGL,2021-08-05,2725.03
2618,GOOGL,2021-08-04,2702.51
2619,GOOGL,2021-08-03,2712.6
2620,GOOGL,2021-08-02,2697.09
2621,GOOGL,2021-07-30,2694.53
2622,GOOGL,2021-07-29,2715.55
2623,GOOGL,2021-07-28,2721.88
2624,GOOGL,2021-07-27,2638.0
2625,GOOGL,2021-07-26,2680.7
2626,GOOGL,2021-07-23,2660.3
2627,GOOGL,2021-07-22,2568.43
2628,GOOGL,2021-07-21,2550.98
2629,GOOGL,2021-07-20,2524.19
2630,GOOGL,2021-07-19,2491.56
2631,GOOGL,2021-07-16,2539.4
2632,GOOGL,2021-07-15,2540.1
2633,GOOGL,2021-07-14,2564.74
2634,GOOGL,2021-07-13,2546.83
2635,GOOGL,2021-07-12,2539.51
2636,GOOGL,2021-07-09,2510.37
2637,GOOGL,2021-07-08,2500.88
2638,GOOGL,2021-07-07,2529.48
2639,GOOGL,2021-07-06,2523.8
2640,GOOGL,2021-07-02,2505.15
2641,GOOGL,2021-07-01,2448.89
2642,GOOGL,2021-06-30,2441.79
2643,GOOGL,2021-06-29,2445.45
2644,GOOGL,2021-06-28,2450.72
2645,GOOGL,2021-06-25,2450.17
2646,GOOGL,2021-06-24,2450.0
2647,GOOGL,2021-06-23,2442.54
2648,GOOGL,2021-06-22,2446.61
2649,GOOGL,2021-06-21,2436.25
2650,GOOGL,2021-06-18,2402.22
2651,GOOGL,2021-06-17,2434.87
2652,GOOGL,2021-06-16,2415.45
2653,GOOGL,2021-06-15,2428.39
2654,GOOGL,2021-06-14,2448.91
2655,GOOGL,2021-06-11,2430.2
2656,GOOGL,2021-06-10,2435.13
2657,GOOGL,2021-06-09,2407.94
2658,GOOGL,2021-06-08,2398.44
2659,GOOGL,2021-06-07,2402.3
2660,GOOGL,2021-06-04,2393.57
2661,GOOGL,2021-06-03,2347.58
2662,GOOGL,2021-06-02,2370.59
2663,GOOGL,2021-06-01,2381.18
2664,GOOGL,2021-05-28,2356.85
2665,GOOGL,2021-05-27,2362.68
2666,GOOGL,2021-05-26,2380.31
2667,GOOGL,2021-05-25,2362.87
2668,GOOGL,2021-05-24,2361.04
2669,GOOGL,2021-05-21,2294.13
2670,GOOGL,2021-05-20,2306.95
2671,GOOGL,2021-05-19,2271.5
2672,GOOGL,2021-05-18,2262.47
2673,GOOGL,2021-05-17,2288.92
2674,GOOGL,2021-05-14,2278.38
2675,GOOGL,2021-05-13,2229.04
2676,GOOGL,2021-05-12,2200.25
2677,GOOGL,2021-05-11,2270.06
2678,GOOGL,2021-05-10,2291.75
2679,GOOGL,2021-05-07,2351.93
2680,GOOGL,2021-05-06,2337.35
2681,GOOGL,2021-05-05,2314.77
2682,GOOGL,2021-05-04,2306.83
2683,GOOGL,2021-05-03,2343.08
2684,GOOGL,2021-04-30,2353.5
2685,GOOGL,2021-04-29,2392.76
2686,GOOGL,2021-04-28,2359.04
2687,GOOGL,2021-04-27,2290.98
2688,GOOGL,2021-04-26,2309.93
2689,GOOGL,2021-04-23,2299.93
2690,GOOGL,2021-04-22,2252.52
2691,GOOGL,2021-04-21,2278.35
2692,GOOGL,2021-04-20,2279.01
2693,GOOGL,2021-04-19,2289.76
2694,GOOGL,2021-04-16,2282.75
2695,GOOGL,2021-04-15,2285.25
2696,GOOGL,2021-04-14,2241.91
2697,GOOGL,2021-04-13,2254.43
2698,GOOGL,2021-04-12,2244.62
2699,GOOGL,2021-04-09,2270.67
2700,GOOGL,2021-04-08,2250.43
2701,GOOGL,2021-04-07,2239.03
2702,GOOGL,2021-04-06,2209.26
2703,GOOGL,2021-04-05,2218.96
2704,GOOGL,2021-04-01,2129.78
2705,GOOGL,2021-03-31,2062.52
2706,GOOGL,2021-03-30,2046.47
2707,GOOGL,2021-03-29,2045.79
2708,GOOGL,2021-03-26,2024.73
2709,GOOGL,2021-03-25,2032.46
2710,GOOGL,2021-03-24,2032.53
2711,GOOGL,2021-03-23,2041.33
2712,GOOGL,2021-03-22,2030.69
2713,GOOGL,2021-03-19,2026.96
2714,GOOGL,2021-03-18,2021.34
2715,GOOGL,2021-03-17,2082.22
2716,GOOGL,2021-03-16,2083.89
2717,GOOGL,2021-03-15,2054.44
2718,GOOGL,2021-03-12,2050.0
2719,GOOGL,2021-03-11,2100.54
2720,GOOGL,2021-03-10,2036.19
2721,GOOGL,2021-03-09,2040.36
2722,GOOGL,2021-03-08,2007.5
2723,GOOGL,2021-03-05,2097.07
2724,GOOGL,2021-03-04,2033.93
2725,GOOGL,2021-03-03,2011.41
2726,GOOGL,2021-03-02,2064.48
2727,GOOGL,2021-03-01,2069.66
2728,GOOGL,2021-02-26,2021.91
2729,GOOGL,2021-02-25,2015.95
2730,GOOGL,2021-02-24,2083.81
2731,GOOGL,2021-02-23,2060.12
2732,GOOGL,2021-02-22,2054.26
2733,GOOGL,2021-02-19,2088.81
2734,GOOGL,2021-02-18,2105.81
2735,GOOGL,2021-02-17,2118.62
2736,GOOGL,2021-02-16,2110.7
2737,GOOGL,2021-02-12,2095.03
2738,GOOGL,2021-02-11,2088.75
2739,GOOGL,2021-02-10,2086.48
2740,GOOGL,2021-02-09,2075.39
2741,GOOGL,2021-02-08,2084.52
2742,GOOGL,2021-02-05,2088.83
2743,GOOGL,2021-02-04,2053.63
2744,GOOGL,2021-02-03,2058.88
2745,GOOGL,2021-02-02,1919.12
2746,GOOGL,2021-02-01,1893.07
2747,GOOGL,2021-01-29,1827.36
2748,GOOGL,2021-01-28,1853.2
2749,GOOGL,2021-01-27,1818.94
2750,GOOGL,2021-01-26,1907.95
2751,GOOGL,2021-01-25,1894.28
2752,GOOGL,2021-01-22,1892.56
2753,GOOGL,2021-01-21,1884.15
2754,GOOGL,2021-01-20,1880.07
2755,GOOGL,2021-01-19,1784.47
2756,GOOGL,2021-01-15,1727.62
2757,GOOGL,2021-01-14,1730.92
2758,GOOGL,2021-01-13,1747.25
2759,GOOGL,2021-01-12,1737.43
2760,GOOGL,2021-01-11,1756.29
2761,GOOGL,2021-01-08,1797.83
2762,GOOGL,2021-01-07,1774.34
2763,GOOGL,2021-01-06,1722.88
2764,GOOGL,2021-01-05,1740.05
2765,GOOGL,2021-01-04,1726.13
2766,GOOGL,2020-12-31,1752.64
2767,GOOGL,2020-12-30,1736.25
2768,GOOGL,2020-12-29,1757.76
2769,GOOGL,2020-12-28,1773.96
2770,GOOGL,2020-12-24,1734.16
2771,GOOGL,2020-12-23,1728.23
2772,GOOGL,2020-12-22,1720.22
2773,GOOGL,2020-12-21,1734.56
2774,GOOGL,2020-12-18,1726.22
2775,GOOGL,2020-12-17,1740.51
2776,GOOGL,2020-12-16,1757.19
2777,GOOGL,2020-12-15,1761.08
2778,GOOGL,2020-12-14,1752.26
2779,GOOGL,2020-12-11,1774.8
2780,GOOGL,2020-12-10,1767.65
2781,GOOGL,2020-12-09,1777.86
2782,GOOGL,2020-12-08,1811.33
2783,GOOGL,2020-12-07,1817.03
2784,GOOGL,2020-12-04,1823.76
2785,GOOGL,2020-12-03,1821.84
2786,GOOGL,2020-12-02,1824.97
2787,GOOGL,2020-12-01,1795.36
2788,GOOGL,2020-11-30,1754.4
2789,GOOGL,2020-11-27,1787.02
2790,GOOGL,2020-11-25,1764.13
2791,GOOGL,2020-11-24,1763.9
2792,GOOGL,2020-11-23,1727.56
2793,GOOGL,2020-11-20,1736.38
2794,GOOGL,2020-11-19,1758.57
2795,GOOGL,2020-11-18,1740.64
2796,GOOGL,2020-11-17,1761.66
2797,GOOGL,2020-11-16,1774.03
2798,GOOGL,2020-11-13,1772.26
2799,GOOGL,2020-11-12,1742.82
2800,GOOGL,2020-11-11,1747.23
2801,GOOGL,2020-11-10,1737.72
2802,GOOGL,2020-11-09,1761.42
2803,GOOGL,2020-11-06,1759.73
2804,GOOGL,2020-11-05,1762.5
2805,GOOGL,2020-11-04,1745.85
2806,GOOGL,2020-11-03,1645.66
2807,GOOGL,2020-11-02,1624.32
2808,GOOGL,2020-10-30,1616.11
2809,GOOGL,2020-10-29,1556.88
2810,GOOGL,2020-10-28,1510.8
2811,GOOGL,2020-10-27,1598.88
2812,GOOGL,2020-10-26,1584.29
2813,GOOGL,2020-10-23,1632.98
2814,GOOGL,2020-10-22,1606.66
2815,GOOGL,2020-10-21,1585.99
2816,GOOGL,2020-10-20,1551.08
2817,GOOGL,2020-10-19,1529.95
2818,GOOGL,2020-10-16,1567.7
2819,GOOGL,2020-10-15,1555.47
2820,GOOGL,2020-10-14,1563.44
2821,GOOGL,2020-10-13,1567.07
2822,GOOGL,2020-10-12,1564.59
2823,GOOGL,2020-10-09,1510.45
2824,GOOGL,2020-10-08,1483.43
2825,GOOGL,2020-10-07,1459.14
2826,GOOGL,2020-10-06,1451.02
2827,GOOGL,2020-10-05,1482.83
2828,GOOGL,2020-10-02,1455.6
2829,GOOGL,2020-10-01,1487.9
2830,GOOGL,2020-09-30,1465.6
2831,GOOGL,2020-09-29,1466.02
2832,GOOGL,2020-09-28,1458.66
2833,GOOGL,2020-09-25,1439.06
2834,GOOGL,2020-09-24,1422.86
2835,GOOGL,2020-09-23,1409.39
2836,GOOGL,2020-09-22,1459.82
2837,GOOGL,2020-09-21,1430.14
2838,GOOGL,2020-09-18,1451.09
2839,GOOGL,2020-09-17,1487.04
2840,GOOGL,2020-09-16,1512.09
2841,GOOGL,2020-09-15,1535.12
2842,GOOGL,2020-09-14,1508.83
2843,GOOGL,2020-09-11,1515.76
2844,GOOGL,2020-09-10,1526.05
2845,GOOGL,2020-09-09,1547.23
2846,GOOGL,2020-09-08,1523.6
2847,GOOGL,2020-09-04,1581.21
2848,GOOGL,2020-09-03,1629.51
2849,GOOGL,2020-09-02,1717.39
2850,GOOGL,2020-09-01,1655.08
2851,GOOGL,2020-08-31,1629.53
2852,GOOGL,2020-08-28,1639.43
2853,GOOGL,2020-08-27,1628.52
2854,GOOGL,2020-08-26,1644.13
2855,GOOGL,2020-08-25,1605.85
2856,GOOGL,2020-08-24,1585.15
2857,GOOGL,2020-08-21,1575.57
2858,GOOGL,2020-08-20,1576.25
2859,GOOGL,2020-08-19,1544.61
2860,GOOGL,2020-08-18,1555.78
2861,GOOGL,2020-08-17,1516.24
2862,GOOGL,2020-08-14,1504.63
2863,GOOGL,2020-08-13,1516.65
2864,GOOGL,2020-08-12,1507.24
2865,GOOGL,2020-08-11,1480.54
2866,GOOGL,2020-08-10,1496.82
2867,GOOGL,2020-08-07,1498.37
2868,GOOGL,2020-08-06,1504.95
2869,GOOGL,2020-08-05,1479.09
2870,GOOGL,2020-08-04,1473.3
2871,GOOGL,2020-08-03,1482.76
2872,GOOGL,2020-07-31,1487.95
2873,GOOGL,2020-07-30,1538.37
2874,GOOGL,2020-07-29,1523.51
2875,GOOGL,2020-07-28,1503.65
2876,GOOGL,2020-07-27,1529.43
2877,GOOGL,2020-07-24,1508.21
2878,GOOGL,2020-07-23,1516.75
2879,GOOGL,2020-07-22,1564.85
2880,GOOGL,2020-07-21,1555.92
2881,GOOGL,2020-07-20,1563.84
2882,GOOGL,2020-07-17,1516.85
2883,GOOGL,2020-07-16,1514.92
2884,GOOGL,2020-07-15,1516.88
2885,GOOGL,2020-07-14,1520.86
2886,GOOGL,2020-07-13,1512.23
2887,GOOGL,2020-07-10,1539.01
2888,GOOGL,2020-07-09,1518.66
2889,GOOGL,2020-07-08,1503.6
2890,GOOGL,2020-07-07,1489.92
2891,GOOGL,2020-07-06,1499.65
2892,GOOGL,2020-07-02,1469.93
2893,GOOGL,2020-07-01,1442.0
2894,GOOGL,2020-06-30,1418.05
2895,GOOGL,2020-06-29,1397.17
2896,GOOGL,2020-06-26,1362.54
2897,GOOGL,2020-06-25,1441.1
2898,GOOGL,2020-06-24,1432.7
2899,GOOGL,2020-06-23,1463.98
2900,GOOGL,2020-06-22,1450.66
2901,GOOGL,2020-06-19,1424.64
2902,GOOGL,2020-06-18,1434.12
2903,GOOGL,2020-06-17,1452.54
2904,GOOGL,2020-06-16,1446.47
2905,GOOGL,2020-06-15,1420.74
2906,GOOGL,2020-06-12,1412.92
2907,GOOGL,2020-06-11,1401.9
2908,GOOGL,2020-06-10,1464.7
2909,GOOGL,2020-06-09,1452.08
2910,GOOGL,2020-06-08,1448.04
2911,GOOGL,2020-06-05,1440.02
2912,GOOGL,2020-06-04,1414.3
2913,GOOGL,2020-06-03,1439.25
2914,GOOGL,2020-06-02,1442.31
2915,GOOGL,2020-06-01,1434.87
2916,GOOGL,2020-05-29,1433.52
2917,GOOGL,2020-05-28,1418.24
2918,GOOGL,2020-05-27,1420.28
2919,GOOGL,2020-05-26,1421.37
2920,GOOGL,2020-05-22,1413.24
2921,GOOGL,2020-05-21,1406.75
2922,GOOGL,2020-05-20,1409.16
2923,GOOGL,2020-05-19,1374.4
2924,GOOGL,2020-05-18,1385.18
2925,GOOGL,2020-05-15,1373.06
2926,GOOGL,2020-05-14,1356.86
2927,GOOGL,2020-05-13,1348.33
2928,GOOGL,2020-05-12,1375.18
2929,GOOGL,2020-05-11,1403.59
2930,GOOGL,2020-05-08,1384.34
2931,GOOGL,2020-05-07,1369.28
2932,GOOGL,2020-05-06,1345.43
2933,GOOGL,2020-05-05,1349.02
2934,GOOGL,2020-05-04,1322.9
2935,GOOGL,2020-05-01,1317.32
2936,GOOGL,2020-04-30,1346.7
2937,GOOGL,2020-04-29,1342.18
2938,GOOGL,2020-04-28,1232.59
2939,GOOGL,2020-04-27,1270.86
2940,GOOGL,2020-04-24,1276.6
2941,GOOGL,2020-04-23,1271.17
2942,GOOGL,2020-04-22,1258.41
2943,GOOGL,2020-04-21,1212.16
2944,GOOGL,2020-04-20,1261.15
2945,GOOGL,2020-04-17,1279.0
2946,GOOGL,2020-04-16,1257.43
2947,GOOGL,2020-04-15,1257.3
2948,GOOGL,2020-04-14,1265.23
2949,GOOGL,2020-04-13,1210.41
2950,GOOGL,2020-04-09,1206.57
2951,GOOGL,2020-04-08,1207.0
2952,GOOGL,2020-04-07,1182.56
2953,GOOGL,2020-04-06,1183.19
2954,GOOGL,2020-04-03,1092.7
2955,GOOGL,2020-04-02,1117.03
2956,GOOGL,2020-04-01,1102.1
2957,GOOGL,2020-03-31,1161.95
2958,GOOGL,2020-03-30,1146.31
2959,GOOGL,2020-03-27,1110.26
2960,GOOGL,2020-03-26,1162.92
2961,GOOGL,2020-03-25,1101.62
2962,GOOGL,2020-03-24,1130.01
2963,GOOGL,2020-03-23,1054.13
2964,GOOGL,2020-03-20,1068.21
2965,GOOGL,2020-03-19,1111.67
2966,GOOGL,2020-03-18,1091.19
2967,GOOGL,2020-03-17,1118.06
2968,GOOGL,2020-03-16,1073.0
2969,GOOGL,2020-03-13,1214.27
2970,GOOGL,2020-03-12,1111.55
2971,GOOGL,2020-03-11,1210.9
2972,GOOGL,2020-03-10,1275.17
2973,GOOGL,2020-03-09,1215.79
2974,GOOGL,2020-03-06,1295.74
2975,GOOGL,2020-03-05,1314.76
2976,GOOGL,2020-03-04,1381.6
2977,GOOGL,2020-03-03,1337.72
2978,GOOGL,2020-03-02,1386.32
2979,GOOGL,2020-02-28,1339.25
2980,GOOGL,2020-02-27,1314.95
2981,GOOGL,2020-02-26,1390.47
2982,GOOGL,2020-02-25,1386.32
2983,GOOGL,2020-02-24,1419.86
2984,GOOGL,2020-02-21,1483.46
2985,GOOGL,2020-02-20,1516.99
2986,GOOGL,2020-02-19,1524.87
2987,GOOGL,2020-02-18,1519.44
2988,GOOGL,2020-02-14,1518.73
2989,GOOGL,2020-02-13,1513.39
2990,GOOGL,2020-02-12,1518.63
2991,GOOGL,2020-02-11,1510.06
2992,GOOGL,2020-02-10,1508.66
2993,GOOGL,2020-02-07,1479.11
2994,GOOGL,2020-02-06,1475.97
2995,GOOGL,2020-02-05,1446.05
2996,GOOGL,2020-02-04,1445.41
2997,GOOGL,2020-02-03,1482.6
2998,GOOGL,2020-01-31,1432.78
2999,GOOGL,2020-01-30,1454.25
3000,GOOGL,2020-01-29,1456.7
3001,GOOGL,2020-01-28,1450.5
3002,GOOGL,2020-01-27,1431.73
3003,GOOGL,2020-01-24,1466.17
3004,GOOGL,2020-01-23,1484.69
3005,GOOGL,2020-01-22,1484.17
3006,GOOGL,2020-01-21,1482.25
3007,GOOGL,2020-01-17,1479.52
3008,GOOGL,2020-01-16,1450.16
3009,GOOGL,2020-01-15,1439.2
3010,GOOGL,2020-01-14,1430.59
3011,GOOGL,2020-01-13,1440.03
3012,GOOGL,2020-01-10,1428.96
3013,GOOGL,2020-01-09,1419.79
3014,GOOGL,2020-01-08,1405.04
3015,GOOGL,2020-01-07,1395.11
3016,GOOGL,2020-01-06,1397.81
3017,GOOGL,2020-01-03,1361.52
3018,GOOGL,2020-01-02,1368.68
3019,GOOGL,2019-12-31,1339.39
3020,GOOGL,2019-12-30,1339.71
3021,GOOGL,2019-12-27,1354.64
3022,GOOGL,2019-12-26,1362.47
3023,GOOGL,2019-12-24,1344.43
3024,GOOGL,2019-12-23,1350.63
3025,GOOGL,2019-12-20,1351.22
3026,GOOGL,2019-12-19,1356.44
3027,GOOGL,2019-12-18,1351.91
3028,GOOGL,2019-12-17,1354.89
3029,GOOGL,2019-12-16,1360.7
3030,GOOGL,2019-12-13,1346.87
3031,GOOGL,2019-12-12,1348.49
3032,GOOGL,2019-12-11,1344.25
3033,GOOGL,2019-12-10,1342.89
3034,GOOGL,2019-12-09,1342.99
3035,GOOGL,2019-12-06,1339.39
3036,GOOGL,2019-12-05,1326.96
3037,GOOGL,2019-12-04,1318.94
3038,GOOGL,2019-12-03,1294.74
3039,GOOGL,2019-12-02,1288.86
3040,GOOGL,2019-11-29,1304.09
3041,GOOGL,2019-11-27,1312.13
3042,GOOGL,2019-11-26,1313.0
3043,GOOGL,2019-11-25,1305.64
3044,GOOGL,2019-11-22,1293.67
3045,GOOGL,2019-11-21,1300.14
3046,GOOGL,2019-11-20,1301.86
3047,GOOGL,2019-11-19,1312.59
3048,GOOGL,2019-11-18,1319.84
3049,GOOGL,2019-11-15,1333.54
3050,GOOGL,2019-11-14,1309.15
3051,GOOGL,2019-11-13,1296.18
3052,GOOGL,2019-11-12,1297.21
3053,GOOGL,2019-11-11,1298.28
3054,GOOGL,2019-11-08,1309.0
3055,GOOGL,2019-11-07,1306.94
3056,GOOGL,2019-11-06,1291.01
3057,GOOGL,2019-11-05,1291.44
3058,GOOGL,2019-11-04,1289.61
3059,GOOGL,2019-11-01,1272.25
3060,GOOGL,2019-10-31,1258.8
3061,GOOGL,2019-10-30,1260.7
3062,GOOGL,2019-10-29,1260.66
3063,GOOGL,2019-10-28,1288.98
3064,GOOGL,2019-10-25,1264.3
3065,GOOGL,2019-10-24,1259.11
3066,GOOGL,2019-10-23,1257.63
3067,GOOGL,2019-10-22,1241.2
3068,GOOGL,2019-10-21,1244.28
3069,GOOGL,2019-10-18,1244.41
3070,GOOGL,2019-10-17,1252.8
3071,GOOGL,2019-10-16,1243.0
3072,GOOGL,2019-10-15,1242.24
3073,GOOGL,2019-10-14,1217.77
3074,GOOGL,2019-10-11,1215.71
3075,GOOGL,2019-10-10,1209.47
3076,GOOGL,2019-10-09,1202.4
3077,GOOGL,2019-10-08,1190.13
3078,GOOGL,2019-10-07,1208.25
3079,GOOGL,2019-10-04,1210.96
3080,GOOGL,2019-10-03,1189.43
3081,GOOGL,2019-10-02,1177.92
3082,GOOGL,2019-10-01,1206.0
3083,GOOGL,2019-09-30,1221.14
3084,GOOGL,2019-09-27,1225.95
3085,GOOGL,2019-09-26,1242.29
3086,GOOGL,2019-09-25,1245.94
3087,GOOGL,2019-09-24,1218.33
3088,GOOGL,2019-09-23,1234.69
3089,GOOGL,2019-09-20,1229.84
3090,GOOGL,2019-09-19,1238.75
3091,GOOGL,2019-09-18,1232.65
3092,GOOGL,2019-09-17,1229.88
3093,GOOGL,2019-09-16,1231.63
3094,GOOGL,2019-09-13,1240.03
3095,GOOGL,2019-09-12,1234.97
3096,GOOGL,2019-09-11,1220.0
3097,GOOGL,2019-09-10,1205.7
3098,GOOGL,2019-09-09,1205.27
3099,GOOGL,2019-09-06,1206.32
3100,GOOGL,2019-09-05,1212.19
3101,GOOGL,2019-09-04,1182.27
3102,GOOGL,2019-09-03,1169.55
3103,GOOGL,2019-08-30,1190.53
3104,GOOGL,2019-08-29,1194.24
3105,GOOGL,2019-08-28,1173.75
3106,GOOGL,2019-08-27,1170.82
3107,GOOGL,2019-08-26,1171.18
3108,GOOGL,2019-08-23,1153.58
3109,GOOGL,2019-08-22,1191.52
3110,GOOGL,2019-08-21,1191.58
3111,GOOGL,2019-08-20,1183.53
3112,GOOGL,2019-08-19,1200.44
3113,GOOGL,2019-08-16,1179.21
3114,GOOGL,2019-08-15,1169.32
3115,GOOGL,2019-08-14,1164.25
3116,GOOGL,2019-08-13,1196.73
3117,GOOGL,2019-08-12,1174.5
3118,GOOGL,2019-08-09,1188.9
3119,GOOGL,2019-08-08,1206.19
3120,GOOGL,2019-08-07,1175.91
3121,GOOGL,2019-08-06,1171.08
3122,GOOGL,2019-08-05,1154.75
3123,GOOGL,2019-08-02,1196.32
3124,GOOGL,2019-08-01,1211.78
3125,GOOGL,2019-07-31,1218.2
3126,GOOGL,2019-07-30,1228.0
3127,GOOGL,2019-07-29,1241.84
3128,GOOGL,2019-07-26,1245.22
3129,GOOGL,2019-07-25,1135.94
3130,GOOGL,2019-07-24,1139.73
3131,GOOGL,2019-07-23,1148.05
3132,GOOGL,2019-07-22,1139.21
3133,GOOGL,2019-07-19,1131.55
3134,GOOGL,2019-07-18,1147.24
3135,GOOGL,2019-07-17,1146.74
3136,GOOGL,2019-07-16,1153.46
3137,GOOGL,2019-07-15,1150.51
3138,GOOGL,2019-07-12,1145.34
3139,GOOGL,2019-07-11,1144.08
3140,GOOGL,2019-07-10,1140.91
3141,GOOGL,2019-07-09,1124.29
3142,GOOGL,2019-07-08,1116.79
3143,GOOGL,2019-07-05,1132.665
3144,GOOGL,2019-07-03,1122.99
3145,GOOGL,2019-07-02,1112.6
3146,GOOGL,2019-07-01,1100.0
3147,GOOGL,2019-06-28,1082.8
3148,GOOGL,2019-06-27,1076.63
3149,GOOGL,2019-06-26,1080.32
3150,GOOGL,2019-06-25,1087.58
3151,GOOGL,2019-06-24,1116.7
3152,GOOGL,2019-06-21,1125.37
3153,GOOGL,2019-06-20,1113.2
3154,GOOGL,2019-06-19,1104.51
3155,GOOGL,2019-06-18,1105.24
3156,GOOGL,2019-06-17,1093.89
3157,GOOGL,2019-06-14,1086.3
3158,GOOGL,2019-06-13,1091.01
3159,GOOGL,2019-06-12,1079.1
3160,GOOGL,2019-06-11,1081.04
3161,GOOGL,2019-06-10,1082.76
3162,GOOGL,2019-06-07,1068.37
3163,GOOGL,2019-06-06,1047.76
3164,GOOGL,2019-06-05,1044.64
3165,GOOGL,2019-06-04,1054.49
3166,GOOGL,2019-06-03,1038.74
3167,GOOGL,2019-05-31,1106.5
3168,GOOGL,2019-05-30,1121.41
3169,GOOGL,2019-05-29,1119.94
3170,GOOGL,2019-05-28,1139.56
3171,GOOGL,2019-05-24,1138.61
3172,GOOGL,2019-05-23,1145.34
3173,GOOGL,2019-05-22,1155.85
3174,GOOGL,2019-05-21,1154.44
3175,GOOGL,2019-05-20,1144.66
3176,GOOGL,2019-05-17,1168.78
3177,GOOGL,2019-05-16,1184.5
3178,GOOGL,2019-05-15,1170.8
3179,GOOGL,2019-05-14,1124.86
3180,GOOGL,2019-05-13,1136.59
3181,GOOGL,2019-05-10,1167.64
3182,GOOGL,2019-05-09,1167.97
3183,GOOGL,2019-05-08,1170.78
3184,GOOGL,2019-05-07,1178.86
3185,GOOGL,2019-05-06,1193.46
3186,GOOGL,2019-05-03,1189.55
3187,GOOGL,2019-05-02,1166.51
3188,GOOGL,2019-05-01,1173.32
3189,GOOGL,2019-04-30,1198.96
3190,GOOGL,2019-04-29,1296.2
3191,GOOGL,2019-04-26,1277.42
3192,GOOGL,2019-04-25,1267.34
3193,GOOGL,2019-04-24,1260.05
3194,GOOGL,2019-04-23,1270.59
3195,GOOGL,2019-04-22,1253.76
3196,GOOGL,2019-04-18,1241.47
3197,GOOGL,2019-04-17,1240.14
3198,GOOGL,2019-04-16,1231.91
3199,GOOGL,2019-04-15,1226.53
3200,GOOGL,2019-04-12,1222.73
3201,GOOGL,2019-04-11,1209.59
3202,GOOGL,2019-04-10,1206.45
3203,GOOGL,2019-04-09,1202.69
3204,GOOGL,2019-04-08,1208.28
